Avg. bond angle SEM ,Avg. bond length SEM,Bond angle std mean,Bond length std mean,File count,Max R-factor,Max e.s.d. (C-C),Name,No disorder,Remove outliers,Structure count
0.131996488213881,0.001124200337525274,1.3396180458556513,0.011409387322984077,86,4.5,1.0,deoxyribose pyrimidine,True,False,103
0.12719766562645848,0.001111518768485023,1.2332271231355205,0.0107765742902501,78,4.5,0.01,deoxyribose pyrimidine,False,True,94
0.1252541800087288,0.0012191068929631827,1.3490288042589929,0.013130183072240844,92,4.5,0.01,deoxyribose pyrimidine,False,False,116
0.12736238527464855,0.0011298939915498644,1.241374976536325,0.011012844367071846,80,4.5,1.0,deoxyribose pyrimidine,False,True,95
0.12563691957830733,0.001226017915313011,1.3762834981700274,0.01343035336244789,95,4.5,1.0,deoxyribose pyrimidine,False,False,120
0.14003795915095762,0.0009185071888872621,1.5467698149324494,0.010145243498141622,101,10.0,0.01,ribose purine,True,True,122
0.15938976706641889,0.0014726546481194068,2.0411849614035256,0.018859181341483032,125,10.0,0.01,ribose purine,True,False,164
0.13435342581571214,0.000940295589893164,1.6726866620514436,0.01170658568660148,126,10.0,1.0,ribose purine,True,True,155
0.16011835932674257,0.0017128526801803733,2.3258535159433267,0.024880622342381822,155,10.0,1.0,ribose purine,True,False,211
0.13095748442059785,0.0008993273110954978,1.5985398168766074,0.010977688839635439,122,10.0,0.01,ribose purine,False,True,149
0.15317606172861167,0.001468234584457138,2.1499284778051173,0.020607654418060704,147,10.0,0.01,ribose purine,False,False,197
0.1232726688029743,0.0009160516700844185,1.7125586467753167,0.012726196518089735,153,10.0,1.0,ribose purine,False,True,193
0.15469751419369207,0.0016250443303185702,2.513537092822542,0.02640384509748798,190,10.0,1.0,ribose purine,False,False,264
0.14003795915095762,0.0009185071888872621,1.5467698149324494,0.010145243498141622,101,9.5,0.01,ribose purine,True,True,122
0.15215489652324957,0.0012835544820274034,1.93661566420189,0.016336981408751342,124,9.5,0.01,ribose purine,True,False,162
0.13556717543830726,0.0009292394481649942,1.6603520284711062,0.011380812484348269,123,9.5,1.0,ribose purine,True,True,150
0.1555859566705513,0.0015612983339789294,2.2167586590238924,0.022245077095845996,150,9.5,1.0,ribose purine,True,False,203
0.13115369727784523,0.0008941349313280763,1.5955535910235052,0.010877620914626388,121,9.5,0.01,ribose purine,False,True,148
0.14335579579417565,0.001241964815174832,1.9915623636335889,0.017253926631683732,145,9.5,0.01,ribose purine,False,False,193
0.12442172075100687,0.0009047843898510278,1.6877383344031864,0.012273092591100656,146,9.5,1.0,ribose purine,False,True,184
0.15117580680148343,0.0014944194880570144,2.3998415342776322,0.02372317391884392,182,9.5,1.0,ribose purine,False,False,252
0.14130590677833543,0.0009181215367277456,1.5414654571424125,0.010015523530409918,101,9.0,0.01,ribose purine,True,True,119
0.14976035158377904,0.0011341391393081413,1.882458429614461,0.01425590792601708,123,9.0,0.01,ribose purine,True,False,158
0.13434231090332294,0.0009345531985684389,1.6288139566353879,0.011330855356075793,121,9.0,1.0,ribose purine,True,True,147
0.155082279651476,0.0014997211717964537,2.187704774168083,0.021156170613647714,149,9.0,1.0,ribose purine,True,False,199
0.1307187077305297,0.0008837851301045033,1.5631683910429386,0.010568533026665444,118,9.0,0.01,ribose purine,False,True,143
0.142797777770065,0.0011427338907976689,1.952730241954807,0.015626650931924193,143,9.0,0.01,ribose purine,False,False,187
0.12579927458392443,0.0009127880112374002,1.6783716610095059,0.012178111007691367,142,9.0,1.0,ribose purine,False,True,178
0.15346999888866228,0.0014748785171590107,2.38743289230303,0.022943725220008915,177,9.0,1.0,ribose purine,False,False,242
0.14281871315200653,0.0009114504512161787,1.5248865761783872,0.009731627790484388,98,8.5,0.01,ribose purine,True,True,114
0.1499540361179954,0.0010956110690459836,1.848757520094973,0.013507600431669741,120,8.5,0.01,ribose purine,True,False,152
0.13805515218377606,0.0009202381385708524,1.6393141039082366,0.010927222458929303,118,8.5,1.0,ribose purine,True,True,141
0.15650062539418366,0.0015105512426146943,2.174176172602562,0.020985248531218442,146,8.5,1.0,ribose purine,True,False,193
0.13237724653713867,0.0008635035731067727,1.5437707130602645,0.010070095591625248,113,8.5,0.01,ribose purine,False,True,136
0.14327911430760815,0.0011100556439621694,1.9169439018454095,0.014851532323363663,139,8.5,0.01,ribose purine,False,False,179
0.12863042091233873,0.0008961348781578454,1.6721954718604035,0.01164975341605199,137,8.5,1.0,ribose purine,False,True,169
0.15651634036783213,0.0014966746788010964,2.383985871203155,0.022796669534081788,172,8.5,1.0,ribose purine,False,False,232
0.1440011077174088,0.0009097417934324324,1.5239644781523507,0.00962780217081644,96,8.0,0.01,ribose purine,True,True,112
0.15106664711102152,0.0010925944996790222,1.8440034296431014,0.013336815525776723,118,8.0,0.01,ribose purine,True,False,149
0.13964845932513195,0.0009070887172282806,1.6225684718692797,0.010539418486073338,113,8.0,1.0,ribose purine,True,True,135
0.15743080700978365,0.0015178733139990714,2.147069950702544,0.0207010320493254,141,8.0,1.0,ribose purine,True,False,186
0.133459580226339,0.0008646529741196262,1.5391309628187433,0.009971664546702856,112,8.0,0.01,ribose purine,False,True,133
0.14450866922431307,0.0010988828290282118,1.9062002658930817,0.01449526005687204,136,8.0,0.01,ribose purine,False,False,174
0.1300142949174727,0.0008799972187794198,1.6342543460233587,0.011061393519778745,129,8.0,1.0,ribose purine,False,True,158
0.1551672433048826,0.001449151589270696,2.2962655058745325,0.021445485118835306,165,8.0,1.0,ribose purine,False,False,219
0.14493512474735612,0.0009100787697806832,1.5269862909646623,0.009588274806231459,95,7.5,0.01,ribose purine,True,True,111
0.15187545847241588,0.0010963938755393639,1.8476446961357489,0.013338207169158582,117,7.5,0.01,ribose purine,True,False,148
0.14185461147256695,0.0009202695430244088,1.6173914193800707,0.010492687174236447,108,7.5,1.0,ribose purine,True,True,130
0.16106750141196258,0.0015408765705479713,2.142863733876558,0.02050002944394156,135,7.5,1.0,ribose purine,True,False,177
0.13446426210793946,0.0008594965575360356,1.5390138237632816,0.009837387739971153,109,7.5,0.01,ribose purine,False,True,131
0.14569137367816992,0.0011068064787021878,1.9107244528314198,0.014515630884777536,134,7.5,0.01,ribose purine,False,False,172
0.13329646425093067,0.0008753309163682147,1.6270907042596443,0.01068477551281976,123,7.5,1.0,ribose purine,False,True,149
0.1592184227745522,0.0014760012731444608,2.301794036294419,0.021338302872762175,158,7.5,1.0,ribose purine,False,False,209
0.14682400194585163,0.0009026340004091028,1.53288758317957,0.009423775629635124,92,7.0,0.01,ribose purine,True,True,109
0.1551762690424861,0.0011109143289227347,1.8556382863517022,0.013284603208505573,113,7.0,0.01,ribose purine,True,False,143
0.14608631381594628,0.0009259815423282057,1.633294641374113,0.010352788372779835,104,7.0,1.0,ribose purine,True,True,125
0.16501572337011977,0.0015828286196650724,2.1578605867968452,0.02069816999419208,130,7.0,1.0,ribose purine,True,False,171
0.1366234375110392,0.000857098659011752,1.5335942825088833,0.009620908586056085,105,7.0,0.01,ribose purine,False,True,126
0.1438354552003008,0.0010462889326306563,1.8475998751060327,0.013439824684124071,128,7.0,0.01,ribose purine,False,False,165
0.1374583075010019,0.0008793634249763295,1.6552172104140288,0.010588937850983195,120,7.0,1.0,ribose purine,False,True,145
0.15314456322870884,0.0014411015839010757,2.160369920188644,0.0203292395639708,149,7.0,1.0,ribose purine,False,False,199
0.14890428359873378,0.0009042179380016327,1.5258148628767103,0.009265476692400238,89,6.5,0.01,ribose purine,True,True,105
0.15675014284877242,0.001120533767202534,1.841397242603903,0.013163291284282673,110,6.5,0.01,ribose purine,True,False,138
0.14496141394096296,0.0009153937152298866,1.5612822094946615,0.009859092039856179,97,6.5,1.0,ribose purine,True,True,116
0.16317805793187554,0.0015452243093075316,2.0833179810672733,0.019728103331800927,125,6.5,1.0,ribose purine,True,False,163
0.14080530961953236,0.0008690964462110859,1.5295371703924623,0.00944080392087322,99,6.5,0.01,ribose purine,False,True,118
0.1476366186749234,0.0010594814322374523,1.8380610794893446,0.013190437457289586,123,6.5,0.01,ribose purine,False,False,155
0.13876822556513885,0.0008761163137112396,1.5943255302157204,0.010065810099536361,110,6.5,1.0,ribose purine,False,True,132
0.15445789102862426,0.0014334720767007635,2.0894676208271084,0.019391650822624316,140,6.5,1.0,ribose purine,False,False,183
0.15171001822400615,0.0009149242245445619,1.5171001822400616,0.009149242245445619,87,6.0,0.01,ribose purine,True,True,100
0.15979397898349276,0.0011250558328988953,1.84283406487864,0.012974776815405998,107,6.0,0.01,ribose purine,True,False,133
0.14994679666611663,0.0009108545483146182,1.5437967593001196,0.009377821541683084,90,6.0,1.0,ribose purine,True,True,106
0.1671503602371001,0.001404300077386664,1.9918264220784176,0.016734166738844303,113,6.0,1.0,ribose purine,True,False,142
0.14351270395017104,0.0008789249209864379,1.5322963702365793,0.009384350159032636,98,6.0,0.01,ribose purine,False,True,114
0.1501520574331181,0.0010628690884262606,1.838979622701067,0.013017434650107159,120,6.0,0.01,ribose purine,False,False,150
0.14209595424081742,0.0008766441962046899,1.5435571596056301,0.0095227934722562,100,6.0,1.0,ribose purine,False,True,118
0.1577482138413218,0.0013078552257504209,2.0078069710907562,0.01664627938089094,128,6.0,1.0,ribose purine,False,False,162
0.1596790641628878,0.0009385014905797122,1.5398891286290757,0.009050580613822063,83,5.5,0.01,ribose purine,True,True,93
0.16546209721015845,0.0011018288838766108,1.8425079364916739,0.012269447187169944,101,5.5,0.01,ribose purine,True,False,124
0.15947535683256392,0.0009375698621110507,1.5461709501430034,0.009090077070952692,83,5.5,1.0,ribose purine,True,True,94
0.17453330548761864,0.0014316693251884675,1.9976249870536031,0.016386204393507787,106,5.5,1.0,ribose purine,True,False,131
0.15112410805866194,0.0008930355956860232,1.548561294826667,0.009150891781244081,92,5.5,0.01,ribose purine,False,True,105
0.1570056418470782,0.0010474071822209497,1.8443986762384623,0.012304248418362987,112,5.5,0.01,ribose purine,False,False,138
0.14902405615280515,0.0008819237743260618,1.555856823436383,0.009207554521459342,93,5.5,1.0,ribose purine,False,True,109
0.1663155065235744,0.0013420488877329197,2.023315462578335,0.01632672937626041,119,5.5,1.0,ribose purine,False,False,148
0.1661717118141844,0.0009636760115766883,1.522988895497775,0.008832236536926628,75,5.0,0.01,ribose purine,True,True,84
0.1713204347578555,0.0011544111368246349,1.829201688081648,0.012325738042893051,93,5.0,0.01,ribose purine,True,False,114
0.1651800122971644,0.000961058023612462,1.5228844668298929,0.00886051717473313,76,5.0,1.0,ribose purine,True,True,85
0.1817389384568473,0.0015172396038509986,1.9991283230253203,0.016689635642360985,98,5.0,1.0,ribose purine,True,False,121
0.15770106055114078,0.000910772139878265,1.528968509453916,0.008830263514367666,82,5.0,0.01,ribose purine,False,True,94
0.16285514948583557,0.0010935733772861858,1.8352843277500188,0.01232394607671007,103,5.0,0.01,ribose purine,False,False,127
0.1560305127288293,0.0009015298204151424,1.5446232707159677,0.008924689892404126,85,5.0,1.0,ribose purine,False,True,98
0.17347685753569098,0.0014173036333183678,2.0304945589099233,0.0165891137103641,110,5.0,1.0,ribose purine,False,False,137
0.17836018803413647,0.0010015344606912296,1.5134363814317473,0.008498301704961362,67,4.5,0.01,ribose purine,True,True,72
0.18069192566668416,0.0010385409941380767,1.7425298264608011,0.010015326648442043,78,4.5,0.01,ribose purine,True,False,93
0.17800101929905743,0.001007475011200964,1.5208413755614847,0.008607870269014857,67,4.5,1.0,ribose purine,True,True,73
0.19087457151861564,0.001600774398946346,1.8895618542764567,0.015846858057026934,82,4.5,1.0,ribose purine,True,False,98
0.1685904300106849,0.0009474786883143197,1.5359319146917205,0.008631941657542374,74,4.5,0.01,ribose purine,False,True,83
0.17266707522665653,0.0010053718550672541,1.76086557187143,0.010252821414809812,86,4.5,0.01,ribose purine,False,False,104
0.1662133255587766,0.0009517963303557079,1.5413989700997195,0.008826596053131632,76,4.5,1.0,ribose purine,False,True,86
0.18479473377166314,0.0014992714231640183,1.9469333303688454,0.015795804596002855,91,4.5,1.0,ribose purine,False,False,111
0.17798287277849406,0.0011464729343043244,1.5310665636032728,0.009862333090746592,65,10.0,0.01,ribose pyrimidine,True,True,74
0.18257144461628283,0.001389786819769543,1.7029130682060813,0.012963068470977357,76,10.0,0.01,ribose pyrimidine,True,False,87
0.1687591959893743,0.0011871829075607789,1.5740809896874,0.011073304984167484,77,10.0,1.0,ribose pyrimidine,True,True,87
0.1753899596590164,0.0015071160610856996,1.8142478498164138,0.015589729757418016,91,10.0,1.0,ribose pyrimidine,True,False,107
0.15902138997072274,0.00104098413571142,1.5417695781188394,0.010092715653156394,79,10.0,0.01,ribose pyrimidine,False,True,94
0.18198669579179924,0.0014744858887436767,1.9684870893887965,0.015949003430440253,91,10.0,0.01,ribose pyrimidine,False,False,117
0.14974841525054,0.0011053035169190043,1.6266841637717147,0.012006669480442747,95,10.0,1.0,ribose pyrimidine,False,True,118
0.1857823405659407,0.0016581146146886641,2.3204206899441386,0.020709844899691677,115,10.0,1.0,ribose pyrimidine,False,False,156
0.17955178209465372,0.0011285705183605788,1.5235473923191076,0.009576238398959786,63,9.5,0.01,ribose pyrimidine,True,True,72
0.18105365557743744,0.001354794461681039,1.6692322267515787,0.012490587769962523,74,9.5,0.01,ribose pyrimidine,True,False,85
0.16941185096172795,0.0011741884303004342,1.571060874434842,0.010888975544431176,76,9.5,1.0,ribose pyrimidine,True,True,86
0.1747432606918221,0.0014932966438830264,1.7905855889923443,0.015301737188842075,89,9.5,1.0,ribose pyrimidine,True,False,105
0.160566500073012,0.0010283030279955889,1.53170678853963,0.00980938569340739,76,9.5,0.01,ribose pyrimidine,False,True,91
0.16349190100673622,0.0012444256959719363,1.7224940604026489,0.013110838253913112,88,9.5,0.01,ribose pyrimidine,False,False,111
0.15137080833376343,0.0010942878945212134,1.6232710758822595,0.01173493031726231,92,9.5,1.0,ribose pyrimidine,False,True,115
0.17861578254876123,0.0015802725240203167,2.187587636261906,0.019354306691949246,112,9.5,1.0,ribose pyrimidine,False,False,150
0.17955178209465372,0.0011285705183605788,1.5235473923191076,0.009576238398959786,63,9.0,0.01,ribose pyrimidine,True,True,72
0.18105365557743744,0.001354794461681039,1.6692322267515787,0.012490587769962523,74,9.0,0.01,ribose pyrimidine,True,False,85
0.16941185096172795,0.0011741884303004342,1.571060874434842,0.010888975544431176,76,9.0,1.0,ribose pyrimidine,True,True,86
0.1747432606918221,0.0014932966438830264,1.7905855889923443,0.015301737188842075,89,9.0,1.0,ribose pyrimidine,True,False,105
0.160566500073012,0.0010283030279955889,1.53170678853963,0.00980938569340739,76,9.0,0.01,ribose pyrimidine,False,True,91
0.16349190100673622,0.0012444256959719363,1.7224940604026489,0.013110838253913112,88,9.0,0.01,ribose pyrimidine,False,False,111
0.15283193647724114,0.001087711479416674,1.6029148726030904,0.011408014238684533,90,9.0,1.0,ribose pyrimidine,False,True,110
0.1828121802403829,0.0016129592397844906,2.1937461628845947,0.019355510877413887,110,9.0,1.0,ribose pyrimidine,False,False,144
0.17955178209465372,0.0011285705183605788,1.5235473923191076,0.009576238398959786,63,8.5,0.01,ribose pyrimidine,True,True,72
0.18105365557743744,0.001354794461681039,1.6692322267515787,0.012490587769962523,74,8.5,0.01,ribose pyrimidine,True,False,85
0.16941185096172795,0.0011741884303004342,1.571060874434842,0.010888975544431176,76,8.5,1.0,ribose pyrimidine,True,True,86
0.17130737588717468,0.0014477889293816508,1.7385799821794294,0.01469345285343533,88,8.5,1.0,ribose pyrimidine,True,False,103
0.160566500073012,0.0010283030279955889,1.53170678853963,0.00980938569340739,76,8.5,0.01,ribose pyrimidine,False,True,91
0.16349190100673622,0.0012444256959719363,1.7224940604026489,0.013110838253913112,88,8.5,0.01,ribose pyrimidine,False,False,111
0.15297617086470355,0.0010714052252952652,1.597118112386977,0.011185798947330933,89,8.5,1.0,ribose pyrimidine,False,True,109
0.18201901446141577,0.001599427094278818,2.1690068858400893,0.019059373500922638,109,8.5,1.0,ribose pyrimidine,False,False,142
0.17955178209465372,0.0011285705183605788,1.5235473923191076,0.009576238398959786,63,8.0,0.01,ribose pyrimidine,True,True,72
0.18105365557743744,0.001354794461681039,1.6692322267515787,0.012490587769962523,74,8.0,0.01,ribose pyrimidine,True,False,85
0.16941185096172795,0.0011741884303004342,1.571060874434842,0.010888975544431176,76,8.0,1.0,ribose pyrimidine,True,True,86
0.17130737588717468,0.0014477889293816508,1.7385799821794294,0.01469345285343533,88,8.0,1.0,ribose pyrimidine,True,False,103
0.160566500073012,0.0010283030279955889,1.53170678853963,0.00980938569340739,76,8.0,0.01,ribose pyrimidine,False,True,91
0.16349190100673622,0.0012444256959719363,1.7224940604026489,0.013110838253913112,88,8.0,0.01,ribose pyrimidine,False,False,111
0.15297617086470355,0.0010714052252952652,1.597118112386977,0.011185798947330933,89,8.0,1.0,ribose pyrimidine,False,True,109
0.17330877988744772,0.0013531331822099948,2.0285272604755367,0.01583801783700509,107,8.0,1.0,ribose pyrimidine,False,False,137
0.18035815940938724,0.0011322111113477539,1.519724863997914,0.00954018039907063,62,7.5,0.01,ribose pyrimidine,True,True,71
0.17643347433419931,0.0012170751664498042,1.5976730613558578,0.011021084374265681,71,7.5,0.01,ribose pyrimidine,True,False,82
0.16966361737334246,0.0011680359906509074,1.5642212631586605,0.01076875974352418,75,7.5,1.0,ribose pyrimidine,True,True,85
0.168553938969788,0.0013665060700315363,1.6855393896978799,0.013665060700315363,85,7.5,1.0,ribose pyrimidine,True,False,100
0.1624984711307894,0.0010370744885186015,1.533007510635912,0.00978374115722174,74,7.5,0.01,ribose pyrimidine,False,True,89
0.16083848062093156,0.0011555463370716546,1.6714825214858144,0.012008789797849305,85,7.5,0.01,ribose pyrimidine,False,False,108
0.15375160939341959,0.001075669887111326,1.5904190142362276,0.011126815831408192,87,7.5,1.0,ribose pyrimidine,False,True,107
0.17275965575750885,0.0013054076622672198,1.9998375984311068,0.015111186190058003,104,7.5,1.0,ribose pyrimidine,False,False,134
0.18372614020990224,0.0011427850374831623,1.526143940509406,0.009492685462543362,60,7.0,0.01,ribose pyrimidine,True,True,69
0.17936177017807398,0.001232718699471333,1.604260442731472,0.011025771236612138,69,7.0,0.01,ribose pyrimidine,True,False,80
0.1769410779497119,0.0011892737621199852,1.5526516576754954,0.01043583490946272,67,7.0,1.0,ribose pyrimidine,True,True,77
0.17002923262697944,0.0013254586022291882,1.6484945723555273,0.012850797935731276,80,7.0,1.0,ribose pyrimidine,True,False,94
0.16486926806329583,0.0010448194584950022,1.5377981574316704,0.009745427131425882,72,7.0,0.01,ribose pyrimidine,False,True,87
0.16290279797223425,0.0011675330604602001,1.6771869568540512,0.012020488567872835,83,7.0,0.01,ribose pyrimidine,False,False,106
0.1570436490585866,0.0010793642492047967,1.578269140125754,0.01084747645439274,83,7.0,1.0,ribose pyrimidine,False,True,101
0.15783984322635694,0.001283427631349055,1.7647030950602194,0.014349157139490138,97,7.0,1.0,ribose pyrimidine,False,False,125
0.1869588296887783,0.001161237592954038,1.5188607124774287,0.009433938802065625,58,6.5,0.01,ribose pyrimidine,True,True,66
0.1823643530292807,0.001257276583091965,1.600240703361743,0.011032557241734046,67,6.5,0.01,ribose pyrimidine,True,False,77
0.18110546941222988,0.001198320679404485,1.5367308663763273,0.010168088141315786,63,6.5,1.0,ribose pyrimidine,True,True,72
0.17252911983146732,0.001354547219244526,1.6458229079319844,0.012921556926076674,78,6.5,1.0,ribose pyrimidine,True,False,91
0.16726023525522693,0.0010516684903478157,1.5238132637247945,0.009581155928592733,69,6.5,0.01,ribose pyrimidine,False,True,83
0.16434538516784003,0.0011884802831464093,1.659807029099618,0.012003062488783122,80,6.5,0.01,ribose pyrimidine,False,False,102
0.15831272998979978,0.0010982283756201703,1.575191774739032,0.010927234368160796,81,6.5,1.0,ribose pyrimidine,False,True,99
0.1593450607356141,0.0013101135832372208,1.7527956680917551,0.014411249415609428,94,6.5,1.0,ribose pyrimidine,False,False,121
0.19120158979970156,0.0011797141116831882,1.4810411461252522,0.009138026215669729,54,6.0,0.01,ribose pyrimidine,True,True,60
0.18298804446176647,0.001221302401509241,1.508958071082168,0.01007111760448622,61,6.0,0.01,ribose pyrimidine,True,False,68
0.18972695593610372,0.001214698710440933,1.4939115449531726,0.0095645472105639,56,6.0,1.0,ribose pyrimidine,True,True,62
0.17732832880004648,0.0013496066413798504,1.5560497700961688,0.011842750215096079,69,6.0,1.0,ribose pyrimidine,True,False,77
0.17226813143994255,0.0010734012487741012,1.5017987522785832,0.00935769513855334,65,6.0,0.01,ribose pyrimidine,False,True,76
0.1679895472852131,0.0012000860632782424,1.602518145836504,0.011448091408352526,73,6.0,0.01,ribose pyrimidine,False,False,91
0.1682897263620162,0.0010970511546167148,1.5331923740735178,0.009994611677059144,71,6.0,1.0,ribose pyrimidine,False,True,83
0.16847256172160527,0.0013713905185248493,1.709809760605878,0.013918093665904288,83,6.0,1.0,ribose pyrimidine,False,False,103
0.2014130699423721,0.0012235926574582447,1.493719304587913,0.009074406015063196,49,5.5,0.01,ribose pyrimidine,True,True,55
0.19174301233252217,0.0012701712382872056,1.5219129787987336,0.010081671656924727,56,5.5,0.01,ribose pyrimidine,True,False,63
0.20100611023571816,0.0012370347956419878,1.504191994300344,0.009257120761620472,50,5.5,1.0,ribose pyrimidine,True,True,56
0.1889635503029258,0.001350401949575088,1.5582333545813583,0.011135699750276203,61,5.5,1.0,ribose pyrimidine,True,False,68
0.18566728352639164,0.0011224494719361817,1.5083681418528394,0.009118822617272895,57,5.5,0.01,ribose pyrimidine,False,True,66
0.18359039977389643,0.001189542761184949,1.5793043347614462,0.01023283375076894,63,5.5,0.01,ribose pyrimidine,False,False,74
0.18489617328456412,0.0011410812049545212,1.5134404045034158,0.009340152203906046,58,5.5,1.0,ribose pyrimidine,False,True,67
0.18880178843558013,0.0014332507652197021,1.7096729090533171,0.01297863767859457,70,5.5,1.0,ribose pyrimidine,False,False,82
0.21070756747314837,0.0012589119600809181,1.4899274980758523,0.008901851838900654,44,5.0,0.01,ribose pyrimidine,True,True,50
0.20202752628041665,0.001323572120295218,1.525274374784456,0.009992750371369158,50,5.0,0.01,ribose pyrimidine,True,False,57
0.21070756747314837,0.0012589119600809181,1.4899274980758523,0.008901851838900654,44,5.0,1.0,ribose pyrimidine,True,True,50
0.20071704740846727,0.001395585017603993,1.5547475638258366,0.010810155062793701,53,5.0,1.0,ribose pyrimidine,True,False,60
0.2011173634990108,0.0011936500970973424,1.505024537489147,0.008932459406055407,47,5.0,0.01,ribose pyrimidine,False,True,56
0.191077202926059,0.0012465297436725618,1.552318534821722,0.010126855510116913,55,5.0,0.01,ribose pyrimidine,False,False,66
0.19394862767335858,0.0011578117399792414,1.5023196099974014,0.008968371173966068,51,5.0,1.0,ribose pyrimidine,False,True,60
0.1999660244960986,0.0015319313212958392,1.696767983137279,0.012998868307204266,60,5.0,1.0,ribose pyrimidine,False,False,72
0.2291781471522903,0.0013316276822046792,1.5028216110645811,0.008732066663315944,38,4.5,0.01,ribose pyrimidine,True,True,43
0.21796042381975997,0.0013715528561038328,1.5412129371324619,0.009698343253067973,43,4.5,0.01,ribose pyrimidine,True,False,50
0.22864275264378978,0.001360317217850918,1.5166444431069817,0.009023323614943284,39,4.5,1.0,ribose pyrimidine,True,True,44
0.21613606225907186,0.0014667411387311925,1.5734942842824189,0.010678036669091522,46,4.5,1.0,ribose pyrimidine,True,False,53
0.21536957559056452,0.0012359511027846095,1.5075870291339517,0.008651657719492266,41,4.5,0.01,ribose pyrimidine,False,True,49
0.20481191184670733,0.001292031132529075,1.5598010500027233,0.009839815951053817,47,4.5,0.01,ribose pyrimidine,False,False,58
0.21215924433202268,0.0012128602268809572,1.5151200588508753,0.0086615545040966,42,4.5,1.0,ribose pyrimidine,False,True,51
0.20404679729747208,0.0013692032292050497,1.593656432462372,0.010693819077149084,50,4.5,1.0,ribose pyrimidine,False,False,61
